5.200000000000000000e+01 1.254000000000000000e+03 5.980000000000000000e+02
5.600000000000000000e+01 1.252000000000000000e+03 5.860000000000000000e+02
5.700000000000000000e+01 1.254000000000000000e+03 5.760000000000000000e+02
6.700000000000000000e+01 1.282000000000000000e+03 5.320000000000000000e+02
6.800000000000000000e+01 1.282000000000000000e+03 5.320000000000000000e+02
6.900000000000000000e+01 1.282000000000000000e+03 5.420000000000000000e+02
7.000000000000000000e+01 1.282000000000000000e+03 5.460000000000000000e+02
8.500000000000000000e+01 1.876000000000000000e+03 4.300000000000000000e+02
8.600000000000000000e+01 1.850000000000000000e+03 4.200000000000000000e+02
8.700000000000000000e+01 1.816000000000000000e+03 4.120000000000000000e+02
8.800000000000000000e+01 1.794000000000000000e+03 4.040000000000000000e+02
8.900000000000000000e+01 1.768000000000000000e+03 3.900000000000000000e+02
9.000000000000000000e+01 1.738000000000000000e+03 3.840000000000000000e+02
9.100000000000000000e+01 1.714000000000000000e+03 3.820000000000000000e+02
9.200000000000000000e+01 1.684000000000000000e+03 3.820000000000000000e+02
9.300000000000000000e+01 1.656000000000000000e+03 3.780000000000000000e+02
9.400000000000000000e+01 1.628000000000000000e+03 3.820000000000000000e+02
9.500000000000000000e+01 1.598000000000000000e+03 3.840000000000000000e+02
9.600000000000000000e+01 1.572000000000000000e+03 3.900000000000000000e+02
9.700000000000000000e+01 1.540000000000000000e+03 3.940000000000000000e+02
9.800000000000000000e+01 1.510000000000000000e+03 4.100000000000000000e+02
9.900000000000000000e+01 1.490000000000000000e+03 4.120000000000000000e+02
1.000000000000000000e+02 1.468000000000000000e+03 4.220000000000000000e+02
1.010000000000000000e+02 1.434000000000000000e+03 4.400000000000000000e+02
1.020000000000000000e+02 1.412000000000000000e+03 4.500000000000000000e+02
1.030000000000000000e+02 1.380000000000000000e+03 4.680000000000000000e+02
1.040000000000000000e+02 1.352000000000000000e+03 4.860000000000000000e+02
1.050000000000000000e+02 1.332000000000000000e+03 5.040000000000000000e+02
1.060000000000000000e+02 1.290000000000000000e+03 5.340000000000000000e+02
1.060000000000000000e+02 1.306000000000000000e+03 5.280000000000000000e+02
1.070000000000000000e+02 1.280000000000000000e+03 5.500000000000000000e+02
1.080000000000000000e+02 1.256000000000000000e+03 5.740000000000000000e+02
1.090000000000000000e+02 1.232000000000000000e+03 5.980000000000000000e+02
1.100000000000000000e+02 1.210000000000000000e+03 6.240000000000000000e+02
1.110000000000000000e+02 1.198000000000000000e+03 5.960000000000000000e+02
1.120000000000000000e+02 1.188000000000000000e+03 5.760000000000000000e+02
1.130000000000000000e+02 1.180000000000000000e+03 5.620000000000000000e+02
1.140000000000000000e+02 1.166000000000000000e+03 5.460000000000000000e+02
1.150000000000000000e+02 1.154000000000000000e+03 5.320000000000000000e+02
1.160000000000000000e+02 1.142000000000000000e+03 5.180000000000000000e+02
1.170000000000000000e+02 1.134000000000000000e+03 5.080000000000000000e+02
1.180000000000000000e+02 1.118000000000000000e+03 4.960000000000000000e+02
1.190000000000000000e+02 1.106000000000000000e+03 4.880000000000000000e+02
1.200000000000000000e+02 1.096000000000000000e+03 4.860000000000000000e+02
1.210000000000000000e+02 1.082000000000000000e+03 4.800000000000000000e+02
1.220000000000000000e+02 1.072000000000000000e+03 4.800000000000000000e+02
1.230000000000000000e+02 1.062000000000000000e+03 4.740000000000000000e+02
1.240000000000000000e+02 1.042000000000000000e+03 4.800000000000000000e+02
1.250000000000000000e+02 1.034000000000000000e+03 4.800000000000000000e+02
1.260000000000000000e+02 1.024000000000000000e+03 4.880000000000000000e+02
1.270000000000000000e+02 1.006000000000000000e+03 4.900000000000000000e+02
1.280000000000000000e+02 1.000000000000000000e+03 4.940000000000000000e+02
1.290000000000000000e+02 9.860000000000000000e+02 5.040000000000000000e+02
1.300000000000000000e+02 9.760000000000000000e+02 5.160000000000000000e+02
1.310000000000000000e+02 9.660000000000000000e+02 5.240000000000000000e+02
1.320000000000000000e+02 9.540000000000000000e+02 5.340000000000000000e+02
1.330000000000000000e+02 9.400000000000000000e+02 5.560000000000000000e+02
1.340000000000000000e+02 9.240000000000000000e+02 5.700000000000000000e+02
1.350000000000000000e+02 9.180000000000000000e+02 5.900000000000000000e+02
1.360000000000000000e+02 9.060000000000000000e+02 5.860000000000000000e+02
1.370000000000000000e+02 8.980000000000000000e+02 5.760000000000000000e+02
1.380000000000000000e+02 8.900000000000000000e+02 5.640000000000000000e+02
1.390000000000000000e+02 8.880000000000000000e+02 5.580000000000000000e+02
1.400000000000000000e+02 8.680000000000000000e+02 5.420000000000000000e+02
1.410000000000000000e+02 8.600000000000000000e+02 5.380000000000000000e+02
1.420000000000000000e+02 8.440000000000000000e+02 5.320000000000000000e+02
1.430000000000000000e+02 8.360000000000000000e+02 5.280000000000000000e+02
1.440000000000000000e+02 8.240000000000000000e+02 5.300000000000000000e+02
1.450000000000000000e+02 8.140000000000000000e+02 5.320000000000000000e+02
1.460000000000000000e+02 8.100000000000000000e+02 5.280000000000000000e+02
1.500000000000000000e+02 7.820000000000000000e+02 5.840000000000000000e+02
1.510000000000000000e+02 7.820000000000000000e+02 5.660000000000000000e+02
1.520000000000000000e+02 7.800000000000000000e+02 5.500000000000000000e+02
1.540000000000000000e+02 7.720000000000000000e+02 5.280000000000000000e+02
1.560000000000000000e+02 7.600000000000000000e+02 5.160000000000000000e+02
1.850000000000000000e+02 7.100000000000000000e+02 5.320000000000000000e+02
1.860000000000000000e+02 7.140000000000000000e+02 5.520000000000000000e+02
1.870000000000000000e+02 7.140000000000000000e+02 5.640000000000000000e+02
1.880000000000000000e+02 7.140000000000000000e+02 5.860000000000000000e+02
1.890000000000000000e+02 7.160000000000000000e+02 5.980000000000000000e+02
1.900000000000000000e+02 7.160000000000000000e+02 6.020000000000000000e+02
1.910000000000000000e+02 7.120000000000000000e+02 6.000000000000000000e+02
1.920000000000000000e+02 7.120000000000000000e+02 5.820000000000000000e+02
1.930000000000000000e+02 7.100000000000000000e+02 5.680000000000000000e+02
1.940000000000000000e+02 7.100000000000000000e+02 5.640000000000000000e+02
1.950000000000000000e+02 7.100000000000000000e+02 5.520000000000000000e+02
1.960000000000000000e+02 7.140000000000000000e+02 5.420000000000000000e+02
2.000000000000000000e+02 7.120000000000000000e+02 5.740000000000000000e+02
2.010000000000000000e+02 7.160000000000000000e+02 5.940000000000000000e+02
2.020000000000000000e+02 7.140000000000000000e+02 5.980000000000000000e+02
2.030000000000000000e+02 7.140000000000000000e+02 5.760000000000000000e+02
2.040000000000000000e+02 7.160000000000000000e+02 5.700000000000000000e+02
2.050000000000000000e+02 7.160000000000000000e+02 5.560000000000000000e+02
2.060000000000000000e+02 7.160000000000000000e+02 5.500000000000000000e+02
2.070000000000000000e+02 7.140000000000000000e+02 5.380000000000000000e+02
2.080000000000000000e+02 7.140000000000000000e+02 5.380000000000000000e+02
2.670000000000000000e+02 5.880000000000000000e+02 4.480000000000000000e+02
2.680000000000000000e+02 5.840000000000000000e+02 4.640000000000000000e+02
2.690000000000000000e+02 5.880000000000000000e+02 4.700000000000000000e+02
2.700000000000000000e+02 5.820000000000000000e+02 4.780000000000000000e+02
2.710000000000000000e+02 5.720000000000000000e+02 4.960000000000000000e+02
2.720000000000000000e+02 5.680000000000000000e+02 5.080000000000000000e+02
2.730000000000000000e+02 5.640000000000000000e+02 5.240000000000000000e+02
2.740000000000000000e+02 5.620000000000000000e+02 5.420000000000000000e+02
2.750000000000000000e+02 5.580000000000000000e+02 5.600000000000000000e+02
2.760000000000000000e+02 5.500000000000000000e+02 5.820000000000000000e+02
2.770000000000000000e+02 5.500000000000000000e+02 6.040000000000000000e+02
2.780000000000000000e+02 5.420000000000000000e+02 5.860000000000000000e+02
2.790000000000000000e+02 5.440000000000000000e+02 5.740000000000000000e+02
2.800000000000000000e+02 5.400000000000000000e+02 5.620000000000000000e+02
2.810000000000000000e+02 5.340000000000000000e+02 5.560000000000000000e+02
2.820000000000000000e+02 5.340000000000000000e+02 5.540000000000000000e+02
2.830000000000000000e+02 5.300000000000000000e+02 5.460000000000000000e+02
2.840000000000000000e+02 5.120000000000000000e+02 5.400000000000000000e+02
2.850000000000000000e+02 5.200000000000000000e+02 5.360000000000000000e+02
2.860000000000000000e+02 5.160000000000000000e+02 5.280000000000000000e+02
2.870000000000000000e+02 5.140000000000000000e+02 5.360000000000000000e+02
2.880000000000000000e+02 5.080000000000000000e+02 5.360000000000000000e+02
2.890000000000000000e+02 5.060000000000000000e+02 5.360000000000000000e+02
2.900000000000000000e+02 5.040000000000000000e+02 5.400000000000000000e+02
2.910000000000000000e+02 5.040000000000000000e+02 5.400000000000000000e+02
2.920000000000000000e+02 5.540000000000000000e+02 5.220000000000000000e+02
2.930000000000000000e+02 6.160000000000000000e+02 5.060000000000000000e+02
2.940000000000000000e+02 6.740000000000000000e+02 4.860000000000000000e+02
2.950000000000000000e+02 7.420000000000000000e+02 4.660000000000000000e+02
2.960000000000000000e+02 8.040000000000000000e+02 4.460000000000000000e+02
2.970000000000000000e+02 8.860000000000000000e+02 4.360000000000000000e+02
2.980000000000000000e+02 9.620000000000000000e+02 4.180000000000000000e+02
2.990000000000000000e+02 1.046000000000000000e+03 4.000000000000000000e+02
3.000000000000000000e+02 1.142000000000000000e+03 3.880000000000000000e+02
3.010000000000000000e+02 1.252000000000000000e+03 3.720000000000000000e+02
3.020000000000000000e+02 1.368000000000000000e+03 3.540000000000000000e+02
3.030000000000000000e+02 1.498000000000000000e+03 3.480000000000000000e+02
3.040000000000000000e+02 1.660000000000000000e+03 3.360000000000000000e+02
3.050000000000000000e+02 1.822000000000000000e+03 3.180000000000000000e+02
